ID,Category,Sub_Cat,Gov_Pvt,Facility,Tehsil,Admin 2,Admin 1,Latitude,Longitude
12773,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,GOVT. RURAL DISPENSARY CHAK NO.98/ML,KAROR LAL ESAN,LAYYAH,PUNJAB,31.19722399000,71.08749886500
12774,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,GOVT. RURAL DISPENSARY CHAK NO.100/ML,KAROR LAL ESAN,LAYYAH,PUNJAB,31.17011438800,71.15299242700
12775,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,GOVT. RURAL DISPENSARY CHAK NO.84/TDA,KAROR LAL ESAN,LAYYAH,PUNJAB,31.24557123800,70.98278694800
12776,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL ZILA COUNCIL DISPENSARY RAJAN SHAH,KAROR LAL ESAN,LAYYAH,PUNJAB,31.11547463300,70.89682872300
12777,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL ZILA COUNCIL DISPENSARYBASTI QAZI,KAROR LAL ESAN,LAYYAH,PUNJAB,31.14707773800,70.93039186200
12778,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL ZILA COUNCIL DISPENSARY KHOKHAR ISRA,KAROR LAL ESAN,LAYYAH,PUNJAB,31.16529098900,71.09543448000
12779,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,JASKANI MEDICAL STORE,KAROR LAL ESAN,LAYYAH,PUNJAB,31.08503913220,70.97619756150
12780,VETERINARY,CLINIC,PRIVATE,VETERINARY HOSPITAL,KAROR LAL ESAN,LAYYAH,PUNJAB,31.22655569530,70.95007527220
12781,GENERAL PHYSICIAN,CLINIC,PRIVATE,ZAHID CLINIC,KAROR LAL ESAN,LAYYAH,PUNJAB,31.34143650670,70.99657340470
12782,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR. HABIB AND SURRIYA CLINIC,KAROR LAL ESAN,LAYYAH,PUNJAB,31.21938244620,70.95432497340
12783,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR. HABIB CLINIC,KAROR LAL ESAN,LAYYAH,PUNJAB,31.22006846520,70.96031994050
12784,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MUNIR AHMED AWAN CLINIC,KAROR LAL ESAN,LAYYAH,PUNJAB,31.18729319500,70.96796698030
12785,GENERAL PHYSICIAN,CLINIC,PRIVATE,SHAHID CLINIC,KAROR LAL ESAN,LAYYAH,PUNJAB,31.31611675530,70.98910468730
12786,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,GOVT. RURAL DISPENSARY RANA NAGAR CHAK NO.116/TDA,LAYYAH,LAYYAH,PUNJAB,31.04482222000,70.94797529300
12787,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,GOVT. RURAL DISPENSARY KOTLA HAJI SHAH,LAYYAH,LAYYAH,PUNJAB,31.01729738500,70.92421980100
12788,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,CIVIL ZILA COUNCIL DISPENSARY KHARRAL AZEEM,LAYYAH,LAYYAH,PUNJAB,30.78959243800,70.98744956200
12789,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NADEEM MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97101219200,70.93851462500
12790,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,RIZWAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97085707750,70.93846478760
12791,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ALI HUSSAIN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96982639460,70.93819287520
12792,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,KAZMI MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97222218200,70.95755944470
12793,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW HABIB MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97134892710,70.95764884730
12794,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-FAROOQ MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97115665960,70.95767550540
12795,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,BUKHARI MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97109331380,70.95766780710
12796,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,HASSAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.97098480850,70.95766871050
12797,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,QUAID MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96437676590,70.96244891010
12798,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW SAIF MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96672942950,70.96240156590
12799,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-SHIFA MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96621851010,70.95628038240
12800,HOMEOPATHIC,CLINIC,PRIVATE,AMAN HOMEOPATHIC MEDICAL STORE & CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96622979470,70.95263382920
12801,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,KHAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96499054090,70.94237443050
12802,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SULTAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96471867800,70.94048164750
12803,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,UNIQUE MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96044965120,70.93589171660
12804,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-ZAFAR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.87089781750,70.93887505670
12805,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,FAROOQ MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.87085582680,70.93887652670
12806,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MANZAR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.87036107460,70.93886144040
12807,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-ABBAS MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.87013814320,70.93885570420
12808,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-BASHIR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.86659230630,70.93864829070
12809,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,PAKISTAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.77374170180,70.93111663990
12810,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,KHAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.77286446120,70.93103323450
12811,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,KAMRAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.77263331200,70.93107737690
12812,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-RIAZ MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.76861220060,70.93123744420
12813,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MADNI MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.76737446950,70.93115386140
12814,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ZUBAIR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.76633159200,70.93146057410
12815,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ISHAQ MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.76614915370,70.93146441560
12816,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-HASSAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.76593320750,70.93126241710
12817,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,JUG MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96388059670,71.09231551110
12818,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,BASHIR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96426230430,71.09324587100
12819,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,BILAL MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96380093310,71.09356282730
12820,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AWAN MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96214301380,71.11029064270
12821,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NASIR HOMEO MEDICAL STORE & CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96853938560,71.21053621840
12822,HOMEOPATHIC,CLINIC,PRIVATE,HOMEOPATHIC HOSPITAL & MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96826423610,71.21064632320
12823,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,JAVED MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96575104170,71.21135916150
12824,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MADINA MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96453764130,71.21169879570
12825,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AKASH MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96370583310,71.20923658030
12826,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AKHTAR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96123921390,71.21322546180
12827,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ALI MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96232598910,71.21391757520
12828,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AMIR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96249120810,71.21490458970
12829,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NAVEED MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96243184370,71.21520670580
12830,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AZHAR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96240223280,71.21535708960
12831,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,LUCKY MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.96186990440,71.21606833270
12832,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NOOR MEDICAL STORE,LAYYAH,LAYYAH,PUNJAB,30.81283157670,71.22453497970
12833,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,SADRI FOUNDATION HOSPITAL,LAYYAH,LAYYAH,PUNJAB,30.96126265700,71.22075454330
12834,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-FAIZ CLINIC,LAYYAH,LAYYAH,PUNJAB,30.94897519280,70.93748596270
12835,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,OBIA CLINIC AND MATERNITY HOME,LAYYAH,LAYYAH,PUNJAB,30.95880883900,70.94284694940
12836,GENERAL PHYSICIAN,CLINIC,PRIVATE,AFTAB CLINIC,LAYYAH,LAYYAH,PUNJAB,30.95973322270,70.93614591090
12837,VETERINARY,CLINIC,PRIVATE,JAKHAR VETERINARY CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96280544620,70.93614388890
12838,VETERINARY,CLINIC,PRIVATE,MALIK VETERINARY CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96302705340,70.93608216620
12839,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD ARIF CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96431146240,70.93682923950
12840,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD ISHTIAQ CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96444371240,70.93642724500
12841,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MUALLA CLINIC AND MATERNITY HOME,LAYYAH,LAYYAH,PUNJAB,30.96486253870,70.93730087540
12842,GENERAL PHYSICIAN,CLINIC,PRIVATE,AQSA CHILDREN CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96483361270,70.93598610310
12843,GENERAL PHYSICIAN,CLINIC,PRIVATE,IFTIKHAR CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96519938160,70.93637535500
12844,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR ZARIFA BUKHARI CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96559846720,70.93626572820
12845,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MAQSOODA FAJ CLINIC AND MATERNITY HOME,LAYYAH,LAYYAH,PUNJAB,30.96620556310,70.93711258870
12846,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,UMAIR CLINIC MATERNITY HOME,LAYYAH,LAYYAH,PUNJAB,30.96720839700,70.93547767960
12847,HOMEOPATHIC,CLINIC,PRIVATE,AL-SHIFA HOMEOPATHIC CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96711527630,70.93907384650
12848,GENERAL PHYSICIAN,CLINIC,PRIVATE,KHAWAJA FAREED CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96969676400,70.93792364320
12849,GENERAL PHYSICIAN,CLINIC,PRIVATE,SAIM CLINIC,LAYYAH,LAYYAH,PUNJAB,30.97550480440,70.94048995860
12850,HOMEOPATHIC,CLINIC,PRIVATE,TARIQ HOMEOPATHIC CLINIC,LAYYAH,LAYYAH,PUNJAB,30.97672564340,70.94100584230
12851,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-FAREED FAMILY CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96617335740,70.95033571930
12852,HOMEOPATHIC,CLINIC,PRIVATE,AL-MADINA HOMEOPATHIC CLINIC & STORE,LAYYAH,LAYYAH,PUNJAB,30.96636859130,70.95033073150
12853,GENERAL PHYSICIAN,CLINIC,PRIVATE,MARIYAM CHILDREN CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96641391220,70.95066898020
12854,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD ZAFAR CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96625346960,70.95121484120
12855,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,SADAAT CLINIC AND MATERNITY HOME,LAYYAH,LAYYAH,PUNJAB,30.96546645680,70.95680905650
12856,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD RAMZAN CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96285649740,70.96260872300
12857,GENERAL PHYSICIAN,CLINIC,PRIVATE,HASNAIN CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96666188310,70.99368329540
12858,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-MADINA CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96709783560,71.05969313990
12859,VETERINARY,CLINIC,PRIVATE,TARIQ VETERINARY CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96428982410,71.08741322430
12860,GENERAL PHYSICIAN,CLINIC,PRIVATE,REHBAR CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96203330010,71.11155965250
12861,HOMEOPATHIC,CLINIC,PRIVATE,CHAUDHRY HOMEO STORE CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96348268930,71.21028452710
12862,HOMEOPATHIC,CLINIC,PRIVATE,QADRI HOMEOPATHIC CLINIC & STORE,LAYYAH,LAYYAH,PUNJAB,30.96511159920,71.21155339110
12863,GENERAL PHYSICIAN,CLINIC,PRIVATE,CHILDREN CLINIC,LAYYAH,LAYYAH,PUNJAB,30.96387873270,71.20653498950
12864,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,TRAGGARH HOSPITAL,DUNYA PUR,LODHRAN,PUNJAB,29.85368916840,71.50858515320
12865,GENERAL PHYSICIAN,CLINIC,PRIVATE,LADIES CLINIC,DUNYA PUR,LODHRAN,PUNJAB,29.84626401750,71.51030076050
12866,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AL-NOOR SURGICAL HOSPITAL,KARORPACCA,LODHRAN,PUNJAB,29.64102041830,71.90017298130
12867,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,ZAIB HOSPITAL,KARORPACCA,LODHRAN,PUNJAB,29.64026709250,71.90040146080
12868,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AL-REHMAN HOSPITAL,KARORPACCA,LODHRAN,PUNJAB,29.62928217800,71.91923767260
12869,DENTAL CLINIC,CLINIC,PRIVATE,DENTAL HOSPITAL,KARORPACCA,LODHRAN,PUNJAB,29.62652518700,71.91553394420
12870,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,QURESHI SURGICAL HOSPITAL SURGICAL & MATERNITY HOME SERVICE,KARORPACCA,LODHRAN,PUNJAB,29.62110563660,71.91414504080
12871,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AL-WAHID HOSPITAL,KARORPACCA,LODHRAN,PUNJAB,29.62116520490,71.91501084250
12872,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AHMED RAZA HOSPITAL,KARORPACCA,LODHRAN,PUNJAB,29.62140492620,71.90589280880
12873,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR.IMRAN HUSSAIN MAYO CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.59453148350,72.01637604530
12874,GENERAL PHYSICIAN,CLINIC,PRIVATE,FARHAT CLINIC & MHC,KARORPACCA,LODHRAN,PUNJAB,29.62210868340,71.93177138620
12875,VETERINARY,CLINIC,PRIVATE,RAJPUT VETERINARY CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62239504080,71.93020151970
12876,HOMEOPATHIC,CLINIC,PRIVATE,MALIK HOMEOPATHIC STORE & CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62242157990,71.92982203640
12877,GENERAL PHYSICIAN,CLINIC,PRIVATE,SHEHZAD CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62276964410,71.92828699120
12878,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-BADAR CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.61982908690,71.91376231860
12879,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD BILAL CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.61996961730,71.91384675990
12880,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-KHIDMAT CLINIC & MEDICAL STORE,KARORPACCA,LODHRAN,PUNJAB,29.62090246720,71.91462488950
12881,GENERAL PHYSICIAN,CLINIC,PRIVATE,AHMED CHILDREN & FAMILY CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62158095670,71.91446062040
12882,GENERAL PHYSICIAN,CLINIC,PRIVATE,EHSAN MEMORIAL CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62155935450,71.91417570220
12883,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-NOOR CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62160572600,71.91417569520
12884,ROUTINE TEST LABORATORIES,MEDICAL SERVICES,PRIVATE,YASIN LABORATORY X-RAY CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62245955020,71.91396525380
12885,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MUMTAZ RASUL CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62248656840,71.91393554120
12886,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR AMEER AHMED MALIK CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62281725920,71.91376527710
12887,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR QAMAR HAFEEZ CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62298459570,71.91346613990
12888,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR IJAZ JAVED CHAUDHRY CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62297752080,71.91172959850
12889,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR MOHAMMAD IQBAL JAVED CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62244416620,71.91059191350
12890,OPTICS,MEDICAL SERVICES,PRIVATE,AL-FAIZ EYE CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62452905310,71.91193800530
12891,VETERINARY,CLINIC,PRIVATE,MAYO VETERINARY CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62552632730,71.91034876960
12892,VETERINARY,CLINIC,PRIVATE,CITY VETERINARY CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62558383100,71.91030552330
12893,HOMEOPATHIC,CLINIC,PRIVATE,SCHWABE HOMEOPATHIC MEDICAL CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.62613293250,71.91017992070
12894,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,AL-SHIFA POLY CLINIC & MATERNITY HOME,KARORPACCA,LODHRAN,PUNJAB,29.62387268540,71.90449523780
12895,HOMEOPATHIC,CLINIC,PRIVATE,AL-MADINA DIGITAL HOMEOPATHIC CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.63420637010,71.90570430740
12896,DAWAKHANA,CLINIC,PRIVATE,KAUSAR UNANI CLINIC,KARORPACCA,LODHRAN,PUNJAB,29.63449114110,71.90159023850
12897,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ZAHID MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.73088765020,71.57277845700
12898,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NOOR MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.57283721990,71.61897377190
12899,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ABID MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.53418734310,71.63189703760
12900,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,HUSSAIN MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.52859194280,71.63250561390
12901,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW UNITED MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.52876865980,71.63210866050
12902,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW AL-SHIFA MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.53883319710,71.63046265230
12903,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NAZEER MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.53891606240,71.63044399830
12904,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.53899856780,71.63039744080
12905,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,JAM MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.53984417970,71.62978057320
12906,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-MUSTAFA MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.54002150930,71.63017401820
12907,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,JAMSHED PHARMACY & MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.54086970400,71.63083164880
12908,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AAMIR MEDICAL STORE,LODHRAN,LODHRAN,PUNJAB,29.54096237820,71.63094845340
12909,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,NATIONAL HOSPITAL,LODHRAN,LODHRAN,PUNJAB,29.54428159950,71.63776635230
12910,HOMEOPATHIC,CLINIC,PRIVATE,WARYA HOMEOPATHIC STORE & CLINIC,LODHRAN,LODHRAN,PUNJAB,29.51322818620,71.63682401360
12911,HOMEOPATHIC,CLINIC,PRIVATE,MALIK HOMEO CLINIC,LODHRAN,LODHRAN,PUNJAB,29.57518504590,71.73708494890
12912,GENERAL PHYSICIAN,CLINIC,PRIVATE,UMER POLY CLINIC,LODHRAN,LODHRAN,PUNJAB,29.52873609200,71.63130884390
12913,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,WAQAS MEDICAL STORE ?«ƒ,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.42970928870,73.36361477160
12914,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SADAAT MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.40593218740,73.31214802960
12915,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,RAJIB MUDASSAR MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55469530270,73.21220851070
12916,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AHMED MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55475213050,73.21243283750
12917,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NADEEM MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55465834510,73.21214611350
12918,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,BILAL MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55441436630,73.21130733700
12919,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,DEEN MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55421245870,73.21014845600
12920,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MAKKAH MEDICAL STORE,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55345487260,73.20717120510
12921,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AWAN HOSPITAL,MALAKWAL,MANDI BAHAUDDIN,PUNJAB,32.55352607110,73.20700154590
12922,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,TARIQ MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.66756385310,73.55124325870
12923,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SHEIKH MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.59004359380,73.49573148080
12924,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SHAHEEN MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58695961180,73.49677741850
12925,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,TAHIR MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58665324840,73.49514323480
12926,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,FAREEDI MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58687294480,73.49184137670
12927,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,CITI MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58608141430,73.49213270930
12928,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW SUPER MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58527894480,73.49225934740
12929,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,FAIZ MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58456037040,73.49243546040
12930,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MANSOOR MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58389624540,73.49258809110
12931,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MOON MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58361499340,73.49268138790
12932,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SHAFIQUE MEDICAL STORE ?«ƒ,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58346991720,73.49270173700
12933,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,REHMAN MEDICAL STORE,MANDI BAHAUDDIN,MANDI BAHAUDDIN,PUNJAB,32.58315750800,73.49279280210
