UID,Category,Sub_Cat,Gov_Pvt,Facility,Admin 3,Admin 2,Admin 1,Latitude,Longitude,Facility Type
10475-fac2,Dispensary,Medical Facilities,Government,Sohan Dispensary,Islamabad,Islamabad,Federal Capital Territory,33.67279988,73.10611721,x
10481-fac2,Dispensary,Medical Facilities,Government,Federal Govt. Dispensary,Islamabad,Islamabad,Federal Capital Territory,33.71136611,73.07055584,x
10489-fac2,Veterinary,Clinic,Government,Civil Veterinary Hospital,Islamabad,Islamabad,Federal Capital Territory,33.50144487,73.19054901,x
10494-fac2,Ambulance Service,Medical Services,Government,Cda Ambulance And Health Service,Islamabad,Islamabad,Federal Capital Territory,33.64634233,73.02899793,x
10595-fac2,Basic Health Unit,Bhu,Government,Jhang Sayydan,Islamabad,Islamabad,Federal Capital Territory,33.64438863,73.21066118,Bhu
10596-fac2,Basic Health Unit,Bhu,Government,Jagiot,Islamabad,Islamabad,Federal Capital Territory,33.66933356,73.21248927,Bhu
10597-fac2,Basic Health Unit,Bhu,Government,Tumair,Islamabad,Islamabad,Federal Capital Territory,33.68335362,73.28127146,Bhu
10598-fac2,Basic Health Unit,Bhu,Government,Bhimber Trar,Islamabad,Islamabad,Federal Capital Territory,33.61277399,73.27827572,Bhu
10599-fac2,Basic Health Unit,Bhu,Government,Chirrah,Islamabad,Islamabad,Federal Capital Territory,33.6456073,73.28726294,Bhu
10600-fac2,Basic Health Unit,Bhu,Government,Phulgran,Islamabad,Islamabad,Federal Capital Territory,33.74723612,73.22106374,Bhu
10601-fac2,Basic Health Unit,Bhu,Government,Shahdara,Islamabad,Islamabad,Federal Capital Territory,33.79684557,73.18739163,Bhu
10602-fac2,Basic Health Unit,Bhu,Government,Shah Allah Ditta,Islamabad,Islamabad,Federal Capital Territory,33.71309134,72.91890675,Bhu
10603-fac2,Basic Health Unit,Bhu,Government,Sohan,Islamabad,Islamabad,Federal Capital Territory,33.65902821,73.10200638,Bhu
10626-fac2,General Hospitals,Medical Facilities,Government,Pac Hospital,Attock,Attock,Punjab,33.83817128,72.39381589,x
10699-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital Malhoo,Hazro,Attock,Punjab,33.92612091,72.42433567,x
10706-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital Khagwani,Hazro,Attock,Punjab,33.87815118,72.50362963,x
10719-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital Domel,Jand,Attock,Punjab,33.5461707,72.19924973,x
10724-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Jand,Attock,Punjab,33.22843785,71.90284467,x
10741-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Pindi Gheb,Pindi Gheb,Attock,Punjab,33.24678285,72.27379163,x
10788-fac2,Mch Centre,Mch,Government,Mch Center,Fort Abbas,Bahawalnagar,Punjab,29.19318248,72.85917163,x
10789-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital 227/9-R,Fort Abbas,Bahawalnagar,Punjab,29.27497579,72.92800144,x
10827-fac2,Basic Health Unit,Bhu,Government,Bhu,Ahmadpur East,Bahawalpur,Punjab,29.25227887,71.28644439,x
10835-fac2,Rural Health Center,Rhc,Government,Hospital,Ahmadpur East,Bahawalpur,Punjab,29.3485539,71.00725472,Rhc
10836-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Ahmadpur East,Bahawalpur,Punjab,29.09808187,70.97185023,x
10920-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Bahawalpur,Bahawalpur,Bahawalpur,Punjab,29.41211842,71.71955686,x
10931-fac2,General Hospitals,Medical Facilities,Government,Bahawal Victoria Hospital,Bahawalpur,Bahawalpur,Punjab,29.38782412,71.68062589,x
10935-fac2,General Hospitals,Medical Facilities,Government,Bahawalpur Hospital,Bahawalpur,Bahawalpur,Punjab,29.40601731,71.67087979,x
10988-fac2,General Hospitals,Medical Facilities,Government,Combine Military Hospital (Cmh),Bahawalpur City,Bahawalpur,Punjab,29.37056022,71.68304659,x
10992-fac2,General Hospitals,Medical Facilities,Government,Railway Hospital,Bahawalpur City,Bahawalpur,Punjab,29.34893451,71.5462859,x
11017-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Hasilpur,Bahawalpur,Punjab,29.66253134,72.60930222,x
11051-fac2,Veterinary,Clinic,Government,Tehsil Veterinary Hospital Khairpur Tamewali,Khairpur Tamewali,Bahawalpur,Punjab,29.57200871,72.24020801,x
11100-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Bhakkar,Bhakkar,Punjab,31.41259822,71.01383995,x
11103-fac2,General Hospitals,Medical Facilities,Government,Railway Hospital,Bhakkar,Bhakkar,Punjab,31.6211244,71.06414849,x
11191-fac2,Veterinary,Clinic,Government,Civil Veterinary Hospital,Mankera,Bhakkar,Punjab,31.34625435,71.69497873,x
11200-fac2,Dispensary,Medical Facilities,Government,Dispensary Talagang Road,Kallar Kahar,Chakwal,Punjab,32.788328,72.699403,x
11237-fac2,Dispensary,Medical Facilities,Government,Dispensary Kachchiwanga,De-Excluded Area D.G.Khan,Dera Ghazi Khan,Punjab,30.65971834,70.37489632,x
11238-fac2,Dispensary,Medical Facilities,Government,Dispensary Draman,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.0669662,70.74574786,x
11239-fac2,Dispensary,Medical Facilities,Government,Dispensary Shah Sadaruddin,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.2762032,70.7309183,x
11240-fac2,Dispensary,Medical Facilities,Government,Dispensary Basti Jalbani,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,29.84680558,70.69317164,x
11241-fac2,Dispensary,Medical Facilities,Government,Dispensary Tibbi Isran,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.15591993,70.71980172,x
11242-fac2,Dispensary,Medical Facilities,Government,Dispensary Baigey Wala,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,29.99257049,70.65252363,x
11243-fac2,Dispensary,Medical Facilities,Government,Dispensary Bundowani Khosa,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.04460086,70.53344929,x
11244-fac2,Dispensary,Medical Facilities,Government,Dispensary Chabri Bala,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.13654882,70.62767857,x
11259-fac2,Dispensary,Medical Facilities,Government,Dispensary Basti Gadi,Taunsa,Dera Ghazi Khan,Punjab,30.62532546,70.6356105,x
11260-fac2,Dispensary,Medical Facilities,Government,Dispensary D G Khan Road,Taunsa,Dera Ghazi Khan,Punjab,30.67954594,70.65969702,x
11261-fac2,Dispensary,Medical Facilities,Government,Dispensary Jarh,Taunsa,Dera Ghazi Khan,Punjab,30.75665582,70.75059814,x
11262-fac2,Dispensary,Medical Facilities,Government,Dispensary Ahmadani,Taunsa,Dera Ghazi Khan,Punjab,30.4982758,70.71855873,x
11263-fac2,Dispensary,Medical Facilities,Government,Dispensary Basti Babbi,Taunsa,Dera Ghazi Khan,Punjab,31.07918483,70.72720902,x
11264-fac2,Dispensary,Medical Facilities,Government,Dispensary Retra,Taunsa,Dera Ghazi Khan,Punjab,30.9302426,70.69676261,x
11274-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Taunsa,Dera Ghazi Khan,Punjab,31.14730804,70.50472471,x
11293-fac2,Dispensary,Medical Facilities,Government,Mc Dispensary Fawara Chowk,Faisalabad City,Faisalabad,Punjab,31.394341,73.095588,x
11294-fac2,Dispensary,Medical Facilities,Government,Municipal Dispensary Usmanabad,Faisalabad City,Faisalabad,Punjab,31.40941739,73.10027663,x
11617-fac2,Dispensary,Medical Facilities,Government,Dispensary Block B 1 Fda City,Faisalabad Saddar,Faisalabad,Punjab,31.52501305,73.08034865,x
11628-fac2,General Hospitals,Medical Facilities,Government,Colonol Hospital,Faisalabad Saddar,Faisalabad,Punjab,31.28599969,73.02443041,x
11657-fac2,Dispensary,Medical Facilities,Government,Punjab Social Security Dispensary Chak No.61/Rb Bedianwala,Jaranwala,Faisalabad,Punjab,31.541003,73.40209,x
11670-fac2,General Hospitals,Medical Facilities,Government,Punjab Social Security Dispensary,Jaranwala,Faisalabad,Punjab,31.49924761,73.33245585,x
11742-fac2,Basic Health Unit,Bhu,Government,210 Local Hospital,Samundari,Faisalabad,Punjab,30.96862588,72.81173585,Bhu
11937-fac2,General Hospitals,Medical Facilities,Government,Govt. Social Security Hospital,Gujranwala City,Gujranwala,Punjab,32.17623708,74.18231902,x
12052-fac2,General Hospitals,Medical Facilities,Government,General Hospital Rana,Wazirabad,Gujranwala,Punjab,32.50052864,74.19621795,x
12054-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Residential Colony,Wazirabad,Gujranwala,Punjab,32.44159294,74.11350003,x
12060-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Wazirabad,Gujranwala,Punjab,32.27599129,73.96157244,x
12062-fac2,General Hospitals,Medical Facilities,Government,Cmh,Wazirabad,Gujranwala,Punjab,32.24766733,74.11640464,x
12210-fac2,General Hospitals,Medical Facilities,Government,Govt. Local Hospital,Kharian,Gujrat,Punjab,32.8395783,74.11756599,x
12279-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,18-Hazari,Jhang,Punjab,31.48299273,72.08278448,x
12330-fac2,Tb,Medical Facilities,Government,Tb Hospital,Jhang,Jhang,Punjab,31.26176091,72.3342139,x
12527-fac2,General Hospitals,Medical Facilities,Government,Punjab Social Security Medical Centre,Kot Radha Kishan,Kasur,Punjab,31.26439806,74.13280805,x
12531-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital,Jahanian,Khanewal,Punjab,30.03576421,71.82256565,x
12606-fac2,Dispensary,Medical Facilities,Government,Govt. Dispensary,Khanewal,Khanewal,Punjab,30.46185589,72.04442654,x
12614-fac2,General Hospitals,Medical Facilities,Government,Railway Hospital Khanewal,Khanewal,Khanewal,Punjab,30.31030809,71.93757222,x
12755-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital,Qaidabad,Khushab,Punjab,32.33385353,71.89014939,x
12757-fac2,General Hospitals,Medical Facilities,Government,General Hospital,Qaidabad,Khushab,Punjab,32.33910734,71.88510305,x
12764-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Chak No.324/T,Chaubara,Layyah,Punjab,31.00171847,71.35730211,x
12765-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Nawan Kot,Chaubara,Layyah,Punjab,31.09852317,71.42143522,x
12766-fac2,Dispensary,Medical Facilities,Government,Civil Zila Council Dispensary Chak No.375/Tda,Chaubara,Layyah,Punjab,30.82529353,71.45039747,x
12769-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Chah Gajar Wala,Karor Lal Esan,Layyah,Punjab,31.34623649,70.944177,x
12770-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Chak No.70/Ml,Karor Lal Esan,Layyah,Punjab,31.33855978,71.17101866,x
12771-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Fatehpur,Karor Lal Esan,Layyah,Punjab,31.17149645,71.22595031,x
12772-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Peer Chattar Sharif,Karor Lal Esan,Layyah,Punjab,31.24164281,71.239944,x
12773-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Chak No.98/Ml,Karor Lal Esan,Layyah,Punjab,31.19722399,71.08749887,x
12774-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Chak No.100/Ml,Karor Lal Esan,Layyah,Punjab,31.17011439,71.15299243,x
12775-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Chak No.84/Tda,Karor Lal Esan,Layyah,Punjab,31.24557124,70.98278695,x
12776-fac2,Dispensary,Medical Facilities,Government,Civil Zila Council Dispensary Rajan Shah,Karor Lal Esan,Layyah,Punjab,31.11547463,70.89682872,x
12777-fac2,Dispensary,Medical Facilities,Government,Civil Zila Council Dispensarybasti Qazi,Karor Lal Esan,Layyah,Punjab,31.14707774,70.93039186,x
12778-fac2,Dispensary,Medical Facilities,Government,Civil Zila Council Dispensary Khokhar Isra,Karor Lal Esan,Layyah,Punjab,31.16529099,71.09543448,x
12786-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Rana Nagar Chak No.116/Tda,Layyah,Layyah,Punjab,31.04482222,70.94797529,x
12787-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary Kotla Haji Shah,Layyah,Layyah,Punjab,31.01729739,70.9242198,x
12788-fac2,Dispensary,Medical Facilities,Government,Civil Zila Council Dispensary Kharral Azeem,Layyah,Layyah,Punjab,30.78959244,70.98744956,x
12953-fac2,Veterinary,Clinic,Government,Civil Veterinary Hospital Kalabagh,Isakhel,Mianwali,Punjab,32.96110427,71.54082422,x
12978-fac2,Veterinary,Clinic,Government,Govt. Abandoned Veterinary Hospital,Piplan,Mianwali,Punjab,32.25594359,71.33835296,x
13208-fac2,Basic Health Unit,Bhu,Government,Qilla Mir Zaman,Safdarabad,Nankana Sahib,Punjab,31.77663519,73.59588307,Bhu
13209-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Safdarabad,Nankana Sahib,Punjab,31.83445945,73.61834886,x
13234-fac2,District Headquarter Hospital,Dhq,Government,Dhq Narowal Old Building,Narowal,Narowal,Punjab,32.09521954,74.86804117,x
13260-fac2,District Headquarter Hospital,Dhq,Government,Dhq Okara,Okara,Okara,Punjab,30.81226649,73.44330935,x
13279-fac2,Dispensary,Medical Facilities,Government,Dispensary Bagi Bhari,Arifwala,Pakpattan,Punjab,30.35415386,73.22105653,x
13310-fac2,District Headquarter Hospital,Dhq,Government,District Hosipital 28/Sp,Pak Pattan,Pakpattan,Punjab,30.43016257,73.35199868,x
13336-fac2,General Hospitals,Medical Facilities,Government,Govt. Tehsil Administration Hospital,Liaqat Pur,Rahim Yar Khan,Punjab,28.93093846,70.95066246,x
13338-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Liaqat Pur,Rahim Yar Khan,Punjab,28.86647632,70.75568982,x
13372-fac2,Basic Health Unit,Bhu,Government,Shahbaz Pur,Sadiqabad,Rahim Yar Khan,Punjab,28.42134207,70.08091988,Bhu
13386-fac2,Sub-Health Center,Shc,Government,Shc Mud Rundian,Jampur,Rajanpur,Punjab,29.59115854,70.14078348,x
13387-fac2,Sub-Health Center,Shc,Government,Shc Muhammad Pur Hanbi,Jampur,Rajanpur,Punjab,29.58800824,70.20445983,x
13388-fac2,Basic Health Unit,Bhu,Government,Drigri,Jampur,Rajanpur,Punjab,29.40406591,70.14859559,Bhu
13389-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Lal Garh,Jampur,Rajanpur,Punjab,29.5014667,70.16487707,x
13391-fac2,Basic Health Unit,Bhu,Government,Kot Tahir,Jampur,Rajanpur,Punjab,29.74394973,70.63473133,Bhu
13396-fac2,Dispensary,Medical Facilities,Government,Dispensary Chachran,Rojhan,Rajanpur,Punjab,28.80766442,70.08273275,x
13398-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital,Gujar Khan,Rawalpindi,Punjab,33.2531237,73.30851248,x
13404-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital,Kahuta,Rawalpindi,Punjab,33.59683587,73.38455921,x
13407-fac2,Dispensary,Medical Facilities,Government,Govt. Rural Dispensary,Kallar Sayyedan,Rawalpindi,Punjab,33.36784788,73.5415256,x
13422-fac2,General Hospitals,Medical Facilities,Government,Cmh,Murree,Rawalpindi,Punjab,33.89881303,73.38468903,x
13423-fac2,Tb,Medical Facilities,Government,Govt. Tb Sanatorium,Murree,Rawalpindi,Punjab,33.8547315,73.323612,x
13427-fac2,Dispensary,Medical Facilities,Government,Govt. Dispensary Gulistan Colony,Rawalpindi,Rawalpindi,Punjab,33.57360946,73.08982771,x
13428-fac2,Dispensary,Medical Facilities,Government,Dispensary Paf Residential Area,Rawalpindi,Rawalpindi,Punjab,33.60433946,73.07725761,x
13628-fac2,General Hospitals,Medical Facilities,Government,Rawalpindi Institute Of Cardiology,Rawalpindi,Rawalpindi,Punjab,33.61574941,73.08009922,x
14131-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Okara Cantt,Sahiwal,Sahiwal,Punjab,30.75304153,73.34799868,x
14132-fac2,General Hospitals,Medical Facilities,Government,Cmh Okara Cantt Punjab Pakistan ?,Sahiwal,Sahiwal,Punjab,30.74808982,73.34104268,x
14135-fac2,Dispensary,Medical Facilities,Government,Local Govt. Dispensary,Sahiwal,Sahiwal,Punjab,30.70952704,73.020447,x
14335-fac2,General Hospitals,Medical Facilities,Government,Govt. Clinic,Sargodha,Sargodha,Punjab,32.18774258,72.64447979,x
14346-fac2,Basic Health Unit,Bhu,Government,Shah Nikdar,Sillanwali,Sargodha,Punjab,31.64561793,72.33413106,Bhu
14362-fac2,Dispensary,Medical Facilities,Government,Civil Dispensary Jhabran,Sheikhupura,Sheikhupura,Punjab,31.86320255,73.8606905,x
14373-fac2,Basic Health Unit,Bhu,Government,Sialkot Pakistan ?,Daska,Sialkot,Punjab,32.25639821,74.36091436,Bhu
14377-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Daska,Sialkot,Punjab,32.18106279,74.50827376,x
14389-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Pasrur,Sialkot,Punjab,32.17279616,74.62881251,x
14405-fac2,Veterinary,Clinic,Government,Govt. Veterinary Clinic,Pasrur,Sialkot,Punjab,32.26595963,74.65575247,x
14410-fac2,Dispensary,Medical Facilities,Government,Govt. Dispensary Mehmona Joya,Sialkot,Sialkot,Punjab,32.622822,74.51616,x
14416-fac2,Dispensary,Medical Facilities,Government,Dispensary Chak No.667/8-Gb,Kamalia,Toba Tek Singh,Punjab,30.74880285,72.46114308,x
14538-fac2,Rural Health Center,Rhc,Government,Rhc,Mehar,Dadu,Sindh,27.17654774,67.94804965,x
14543-fac2,Basic Health Unit,Bhu,Government,Garhi Khairo,Garhi Khairo,Jacobabad,Sindh,28.05878732,67.97292918,Bhu
14544-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital,Jacobabad,Jacobabad,Sindh,28.278991,68.44307,x
14547-fac2,General Hospitals,Medical Facilities,Government,City Hospital,Jacobabad,Jacobabad,Sindh,28.27454,68.442643,x
14550-fac2,General Hospitals,Medical Facilities,Government,City Medical Complex Jcd,Jacobabad,Jacobabad,Sindh,28.274754,68.442108,x
14596-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Thul,Thul,Jacobabad,Sindh,28.239113,68.769666,x
14604-fac2,Rural Health Center,Rhc,Government,Mirpur Buriro,Thul,Jacobabad,Sindh,28.1821669,68.72552633,Rhc
14605-fac2,Basic Health Unit,Bhu,Government,Garhi Hassan,Thul,Jacobabad,Sindh,28.32680675,68.73675349,Bhu
14606-fac2,General Hospitals,Medical Facilities,Government,Taluka Hospital,Thul,Jacobabad,Sindh,28.23783907,68.7782784,x
14607-fac2,Children Hospital,Medical Facilities,Government,Maternity & Child Health Care,Thul,Jacobabad,Sindh,28.24658845,68.80982006,x
14608-fac2,Family Welfare Center,Fwc,Government,Fwc - Ghouspur - I,Kandhkot,Kashmore,Sindh,28.13866488,69.08514671,x
14609-fac2,Family Welfare Center,Fwc,Government,Fwc - Kandhkot - I,Kandhkot,Kashmore,Sindh,28.23700333,69.18542808,x
14618-fac2,Family Welfare Center,Fwc,Government,Fwc - Bakshpur,Kandhkot,Kashmore,Sindh,28.037225,69.18211385,x
14619-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Kandhkot,Kandhkot,Kashmore,Sindh,28.24246184,69.18390501,x
14620-fac2,General Hospitals,Medical Facilities,Government,Msu Kandhkot,Kandhkot,Kashmore,Sindh,28.2507346,69.17408838,x
14621-fac2,Basic Health Unit,Bhu,Government,Muhammad Khan Khoso,Kandhkot,Kashmore,Sindh,28.34938629,69.1505557,Bhu
14622-fac2,Basic Health Unit,Bhu,Government,Mir Gul M.Khan Jakhrani,Kandhkot,Kashmore,Sindh,28.32788969,69.07824507,Bhu
14623-fac2,Basic Health Unit,Bhu,Government,Baharabad,Kandhkot,Kashmore,Sindh,28.2382183,69.12736175,Bhu
14624-fac2,Basic Health Unit,Bhu,Government,Ali Muhammad Khoso,Kandhkot,Kashmore,Sindh,28.1809012,69.16421161,Bhu
14625-fac2,Rural Health Center,Rhc,Government,Ghous Pur,Kandhkot,Kashmore,Sindh,28.14081279,69.09115847,Rhc
14627-fac2,Family Welfare Center,Fwc,Government,Fwc - Kandhkot - Ii,Kashmore,Kashmore,Sindh,28.27368155,69.26740111,x
14632-fac2,Family Welfare Center,Fwc,Government,Fwc - Kashmore,Kashmore,Kashmore,Sindh,28.43362635,69.58769835,x
14633-fac2,Family Welfare Center,Fwc,Government,Fwc - Guddu,Kashmore,Kashmore,Sindh,28.42573039,69.68954133,x
14634-fac2,Family Welfare Center,Fwc,Government,Fwc - Abdul Baqi Khoso,Kashmore,Kashmore,Sindh,28.45325739,69.52748317,x
14635-fac2,Basic Health Unit,Bhu,Government,Punhoo Bhatti,Kashmore,Kashmore,Sindh,28.40223452,69.65885471,Bhu
14636-fac2,Basic Health Unit,Bhu,Government,Muhammad Khan Mazari,Kashmore,Kashmore,Sindh,28.37262625,69.49263496,Bhu
14637-fac2,Basic Health Unit,Bhu,Government,Ghulam Muhammad Jakhrani,Kashmore,Kashmore,Sindh,28.40965894,69.46191726,Bhu
14638-fac2,Basic Health Unit,Bhu,Government,Gulan Pur,Kashmore,Kashmore,Sindh,28.43750526,69.46919822,Bhu
14639-fac2,Basic Health Unit,Bhu,Government,Saeed Khan Rind,Kashmore,Kashmore,Sindh,28.37539063,69.39718869,Bhu
14640-fac2,Basic Health Unit,Bhu,Government,Badani,Kashmore,Kashmore,Sindh,28.30303987,69.42656837,Bhu
14641-fac2,Basic Health Unit,Bhu,Government,Bakshshapur,Kashmore,Kashmore,Sindh,28.37744838,69.36449476,Bhu
14642-fac2,Basic Health Unit,Bhu,Government,Motan Mehar,Kashmore,Kashmore,Sindh,28.39577637,69.32516266,Bhu
14643-fac2,Basic Health Unit,Bhu,Government,Kumb,Kashmore,Kashmore,Sindh,28.31366715,69.31657717,Bhu
14644-fac2,Basic Health Unit,Bhu,Government,Gubloo,Kashmore,Kashmore,Sindh,28.24966486,69.34828973,Bhu
14645-fac2,Basic Health Unit,Bhu,Government,Zorgarah,Kashmore,Kashmore,Sindh,28.26580802,69.30918701,Bhu
14646-fac2,Dispensary,Medical Facilities,Government,Dispensary Khawali,Kashmore,Kashmore,Sindh,28.4307306,69.57893269,x
14647-fac2,General Hospitals,Medical Facilities,Government,Taluka Hospital Kashmore,Kashmore,Kashmore,Sindh,28.4301041,69.57632976,x
14648-fac2,Dispensary,Medical Facilities,Government,Dispensary Sardaroo Khoso,Kashmore,Kashmore,Sindh,28.4639446,69.53057603,x
14649-fac2,Dispensary,Medical Facilities,Government,Dispensary Ghous Bhangwar,Kashmore,Kashmore,Sindh,28.3256237,69.33859576,x
14650-fac2,Mch Centre,Mch,Government,Maternal & Child Health Center,Kashmore,Kashmore,Sindh,28.43284763,69.57734944,x
14654-fac2,Family Welfare Center,Fwc,Government,Fwc - Tangwani,Tangwani,Kashmore,Sindh,28.2707862,69.00041956,x
14655-fac2,Family Welfare Center,Fwc,Government,Fwc - Karampur,Tangwani,Kashmore,Sindh,28.09987747,68.93320849,x
14656-fac2,Basic Health Unit,Bhu,Government,Rasaldpur,Tangwani,Kashmore,Sindh,28.39238026,69.21029259,Bhu
14657-fac2,Basic Health Unit,Bhu,Government,Illahi Bux Khoso,Tangwani,Kashmore,Sindh,28.35788228,69.09604811,Bhu
