Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Punjab,Faisalabad,4,30 Jb Sub Store,5429-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,64 Jb,5430-inv,x,6049-fac2,64 Jb,31.40385131,72.93664681
Health Facility,Punjab,Faisalabad,4,Acd 116 Gb,5433-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Allied Hosp Fsd,5434-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,100 Rb,5436-inv,Bhu,6125-fac2,100/Rb,31.46891389,73.36130304
Health Facility,Punjab,Faisalabad,4,101 Gb,5437-inv,Bhu,6127-fac2,101/Gb,31.42948567,73.36996678
Health Facility,Punjab,Faisalabad,4,102 Jb,5438-inv,Bhu,20418-fac2,Chak No.102/Jb,31.406003,73.38645908
Health Facility,Punjab,Faisalabad,4,104 Gb,5439-inv,Bhu,6147-fac2,Chak No. 104 Gb,31.38693314,73.33484127
Health Facility,Punjab,Faisalabad,4,104Jb,5442-inv,Bhu,6020-fac2,104/Jb Harmoin,31.62244943,73.08421862
Health Facility,Punjab,Faisalabad,4,105 Rb,5444-inv,Bhu,6128-fac2,105/Rb Gib Wala,31.413288,73.33373766
Health Facility,Punjab,Faisalabad,4,106 Gb,5445-inv,Bhu,6148-fac2,Chak No. 106 Gb,31.37662278,73.31785749
Health Facility,Punjab,Faisalabad,4,111 Jb,5447-inv,Bhu,6021-fac2,111/Jb,31.58888336,73.08872741
Health Facility,Punjab,Faisalabad,4,112 Gb,5449-inv,Bhu,6129-fac2,112/Gb,31.36383185,73.25505195
Health Facility,Punjab,Faisalabad,4,115 Gb,5450-inv,Bhu,6128-fac2,105/Rb Gib Wala,31.413288,73.33373766
Health Facility,Punjab,Faisalabad,4,122 Gb,5452-inv,Bhu,6143-fac2,Cahk No 122 Gb,31.34775601,73.36543827
Health Facility,Punjab,Faisalabad,4,126 Rb,5453-inv,Bhu,5793-fac2,126/Rb,31.66462747,73.29198423
Health Facility,Punjab,Faisalabad,4,129 Gb,5455-inv,Bhu,6023-fac2,129/Gb,31.20544782,73.11895088
Health Facility,Punjab,Faisalabad,4,133 Rb,5456-inv,Bhu,5794-fac2,133/Rb,31.69797593,73.247944
Health Facility,Punjab,Faisalabad,4,134 Rb,5459-inv,Bhu,5795-fac2,134/Rb,31.69947432,73.23053445
Health Facility,Punjab,Faisalabad,4,136 Gb,5460-inv,Bhu,6164-fac2,136 Gb,31.13550696,72.96224902
Health Facility,Punjab,Faisalabad,4,139 Rb,5462-inv,Bhu,5796-fac2,139 Rb,31.67276657,73.31695974
Health Facility,Punjab,Faisalabad,4,142 Gb,5463-inv,Bhu,6165-fac2,143 Gb,31.05946421,72.90950159
Health Facility,Punjab,Faisalabad,4,146 Gb,5465-inv,Bhu,6131-fac2,Bhu 146 Gb,31.28616994,73.47543301
Health Facility,Punjab,Faisalabad,4,146 Rb,5466-inv,Bhu,5797-fac2,146 Rb,31.62881088,73.27480149
Health Facility,Punjab,Faisalabad,4,147 Rb,5467-inv,Bhu,5797-fac2,146 Rb,31.62881088,73.27480149
Health Facility,Punjab,Faisalabad,4,149 Rb,5468-inv,Bhu,5796-fac2,139 Rb,31.67276657,73.31695974
Health Facility,Punjab,Faisalabad,4,151,5469-inv,Bhu,5798-fac2,151 Rb,31.57456766,73.3007943
Health Facility,Punjab,Faisalabad,4,156 Rb,5471-inv,Bhu,5804-fac2,Chak No. 156 Rb,31.5513184,73.27343327
Health Facility,Punjab,Faisalabad,4,157 Rb,5472-inv,Bhu,5800-fac2,157 Rb,31.649999,73.18094775
Health Facility,Punjab,Faisalabad,4,165 Gb,5473-inv,Bhu,6166-fac2,165 Gb,31.15293394,73.09282305
Health Facility,Punjab,Faisalabad,4,170,5475-inv,Bhu,6191-fac2,170/Gb Qutruwal,31.1189304,73.2219129
Health Facility,Punjab,Faisalabad,4,175,5477-inv,Bhu,6167-fac2,175 Gb,31.12245308,73.09134516
Health Facility,Punjab,Faisalabad,4,189 Rb,5479-inv,Bhu,6024-fac2,189 Rb,31.52118079,73.22766489
Health Facility,Punjab,Faisalabad,4,19 Jb,5480-inv,Bhu,5801-fac2,19 Jb,31.70585,73.17332
Health Facility,Punjab,Faisalabad,4,192 Rb,5481-inv,Bhu,6025-fac2,192 Rb,31.50299709,73.19728541
Health Facility,Punjab,Faisalabad,4,195 Rb,5482-inv,Bhu,6026-fac2,195 Rb Jandan Wala,31.517218,73.12868548
Health Facility,Punjab,Faisalabad,4,196 Rb,5484-inv,Bhu,6027-fac2,196 Rb,31.48989913,73.11788882
Health Facility,Punjab,Faisalabad,4,196 Rb Sub Store,5486-inv,Bhu,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,198 Gb,5487-inv,Bhu,6028-fac2,198 Rb,31.48024881,73.194542
Health Facility,Punjab,Faisalabad,4,198 Rb,5489-inv,Bhu,6028-fac2,198 Rb,31.48024881,73.194542
Health Facility,Punjab,Faisalabad,4,20 Jb,5490-inv,Bhu,6187-fac2,200 Gb,30.93408657,72.77158071
Health Facility,Punjab,Faisalabad,4,200 Rb,5491-inv,Bhu,6029-fac2,200 Rb Lathian Wala,31.47218207,73.23677148
Health Facility,Punjab,Faisalabad,4,203 Gb,5492-inv,Bhu,6203-fac2,Chak No 203 Gb,30.9257657,72.84413808
Health Facility,Punjab,Faisalabad,4,205 Gb,5494-inv,Bhu,6168-fac2,205 Gb,30.95862145,72.77682942
Health Facility,Punjab,Faisalabad,4,205 Rb,5496-inv,Bhu,6030-fac2,205 Rb,31.44056298,73.21896903
Health Facility,Punjab,Faisalabad,4,209 Rb,5497-inv,Bhu,6029-fac2,200 Rb Lathian Wala,31.47218207,73.23677148
Health Facility,Punjab,Faisalabad,4,213 Rb,5498-inv,Bhu,5796-fac2,139 Rb,31.67276657,73.31695974
Health Facility,Punjab,Faisalabad,4,214 Gb,5500-inv,Bhu,6185-fac2,Chak No. 214 Gb,31.01059273,72.82695605
Health Facility,Punjab,Faisalabad,4,214 Rb Jaranwala Road Fsd,5501-inv,Bhu,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,215 Rb,5502-inv,Bhu,5952-fac2,215 Rb,31.38705116,73.14189397
Health Facility,Punjab,Faisalabad,4,216 Rb,5504-inv,Bhu,6032-fac2,216 Rb,31.38024411,73.22564845
Health Facility,Punjab,Faisalabad,4,219,5506-inv,Bhu,6169-fac2,219 Gb,31.04624514,72.88734306
Health Facility,Punjab,Faisalabad,4,219 Gb,5507-inv,Bhu,6169-fac2,219 Gb,31.04624514,72.88734306
Health Facility,Punjab,Faisalabad,4,22  Gb,5509-inv,Bhu,6170-fac2,228 Gb,31.09170316,72.86863584
Health Facility,Punjab,Faisalabad,4,222 Rb,5511-inv,Bhu,5954-fac2,222 Rb,31.38384004,73.05236917
Health Facility,Punjab,Faisalabad,4,223 Gb,5512-inv,Bhu,6170-fac2,228 Gb,31.09170316,72.86863584
Health Facility,Punjab,Faisalabad,4,226 Rb,5514-inv,Bhu,5955-fac2,226 Rb,31.36345323,73.12735373
Health Facility,Punjab,Faisalabad,4,228 Gb,5516-inv,Bhu,6170-fac2,228 Gb,31.09170316,72.86863584
Health Facility,Punjab,Faisalabad,4,234 Gb,5518-inv,Bhu,6132-fac2,273 Gb,31.18075846,73.3330152
Health Facility,Punjab,Faisalabad,4,237 Gb,5520-inv,Bhu,6149-fac2,Chak No. 237 Gb,31.36991116,73.45900746
Health Facility,Punjab,Faisalabad,4,237 Rb,5522-inv,Bhu,6033-fac2,231 Rb,31.36535323,73.01275803
Health Facility,Punjab,Faisalabad,4,239 Rb,5523-inv,Bhu,6034-fac2,239 Rb,31.32322169,73.16036114
Health Facility,Punjab,Faisalabad,4,239 Rb Sub Store,5524-inv,Bhu,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,247 Jb,5525-inv,Bhu,6035-fac2,247 Rb Miani,31.32021079,72.99261366
Health Facility,Punjab,Faisalabad,4,251,5526-inv,Bhu,6055-fac2,Chak 251 Rb,31.30430905,72.97104277
Health Facility,Punjab,Faisalabad,4,252 Gb,5527-inv,Bhu,6168-fac2,205 Gb,30.95862145,72.77682942
Health Facility,Punjab,Faisalabad,4,253 Rb,5529-inv,Bhu,6037-fac2,253 Rb Jehangir Kela,31.27662676,72.99378487
Health Facility,Punjab,Faisalabad,4,257 Rb,5531-inv,Bhu,6038-fac2,257 Rb,31.25941275,72.98918351
Health Facility,Punjab,Faisalabad,4,258 Rb,5533-inv,Bhu,6039-fac2,258 Rb,31.22890249,73.01772391
Health Facility,Punjab,Faisalabad,4,260 Rb,5535-inv,Bhu,6040-fac2,260 Rb,31.23676804,72.96496854
Health Facility,Punjab,Faisalabad,4,268 Rb,5537-inv,Bhu,6041-fac2,268 Rb,31.18430888,72.95219245
Health Facility,Punjab,Faisalabad,4,270 Rb,5538-inv,Bhu,6042-fac2,270 Rb,31.20509249,72.86174375
Health Facility,Punjab,Faisalabad,4,272 Rb,5540-inv,Bhu,5954-fac2,222 Rb,31.38384004,73.05236917
Health Facility,Punjab,Faisalabad,4,273 Gb,5541-inv,Bhu,6132-fac2,273 Gb,31.18075846,73.3330152
Health Facility,Punjab,Faisalabad,4,273 Jb,5542-inv,Bhu,6063-fac2,27 Bhu Jb,31.52118159,72.94984427
Health Facility,Punjab,Faisalabad,4,275 Rb,5544-inv,Bhu,6043-fac2,275 Rb,31.16846698,72.81939596
Health Facility,Punjab,Faisalabad,4,27Jb,5546-inv,Bhu,6063-fac2,27 Bhu Jb,31.52118159,72.94984427
Health Facility,Punjab,Faisalabad,4,28 Jb,5548-inv,Bhu,6170-fac2,228 Gb,31.09170316,72.86863584
Health Facility,Punjab,Faisalabad,4,282 Rb,5550-inv,Bhu,5954-fac2,222 Rb,31.38384004,73.05236917
Health Facility,Punjab,Faisalabad,4,283 Gb,5551-inv,Bhu,6134-fac2,283 Gb,31.20259085,73.29976027
Health Facility,Punjab,Faisalabad,4,293 Rb,5553-inv,Bhu,5802-fac2,293 Rb,31.59560248,73.23872918
Health Facility,Punjab,Faisalabad,4,32 Jb,5554-inv,Bhu,6057-fac2,Chak No 32 Jb,31.46831183,72.873715
Health Facility,Punjab,Faisalabad,4,36 Gb,5556-inv,Bhu,6171-fac2,36 Gb,31.136297,72.96155404
Health Facility,Punjab,Faisalabad,4,366 Gb,5557-inv,Bhu,6137-fac2,366 Gb,31.09123315,73.30336624
Health Facility,Punjab,Faisalabad,4,377 Gb,5559-inv,Bhu,6174-fac2,437 Gb,31.09118148,73.05844745
Health Facility,Punjab,Faisalabad,4,379 Gb,5561-inv,Bhu,6145-fac2,Chak No 379 Gb,31.24672041,73.43338816
Health Facility,Punjab,Faisalabad,4,38 Jb,5563-inv,Bhu,6044-fac2,38 Jb Digora,31.38738253,72.85820077
Health Facility,Punjab,Faisalabad,4,388 Gb,5564-inv,Bhu,6164-fac2,136 Gb,31.13550696,72.96224902
Health Facility,Punjab,Faisalabad,4,390 Gb,5566-inv,Bhu,6172-fac2,390 Gb,31.09041513,72.95387412
Health Facility,Punjab,Faisalabad,4,399 Gb,5567-inv,Bhu,6192-fac2,399 Gb,30.94619,73.03824
Health Facility,Punjab,Faisalabad,4,40 Jb,5568-inv,Bhu,6045-fac2,40 Jb,31.41421634,72.84284128
Health Facility,Punjab,Faisalabad,4,400 Gb,5570-inv,Bhu,6204-fac2,Chak No. 400 Gb,30.96767433,73.05702876
Health Facility,Punjab,Faisalabad,4,404 Gb,5571-inv,Bhu,6176-fac2,442 Gb,31.05250356,73.00313402
Health Facility,Punjab,Faisalabad,4,426Gb,5573-inv,Bhu,6193-fac2,427 Gb,31.05650321,73.17445604
Health Facility,Punjab,Faisalabad,4,427 Gb,5574-inv,Bhu,6193-fac2,427 Gb,31.05650321,73.17445604
Health Facility,Punjab,Faisalabad,4,433 Gb,5577-inv,Bhu,6165-fac2,143 Gb,31.05946421,72.90950159
Health Facility,Punjab,Faisalabad,4,437  Gb,5579-inv,Bhu,6174-fac2,437 Gb,31.09118148,73.05844745
Health Facility,Punjab,Faisalabad,4,442 Gb,5581-inv,Bhu,6176-fac2,442 Gb,31.05250356,73.00313402
Health Facility,Punjab,Faisalabad,4,443,5583-inv,Bhu,6175-fac2,443 Gb,31.0193161,73.01604846
Health Facility,Punjab,Faisalabad,4,448 Gb,5585-inv,Bhu,6177-fac2,448 Gb,30.97189311,72.96896791
Health Facility,Punjab,Faisalabad,4,449 Gb,5586-inv,Bhu,6183-fac2,Chak 449 Gb,31.00275087,72.99869338
Health Facility,Punjab,Faisalabad,4,452 Gb,5588-inv,Bhu,6193-fac2,427 Gb,31.05650321,73.17445604
Health Facility,Punjab,Faisalabad,4,453 Gb,5590-inv,Bhu,6178-fac2,453 Gb,30.95958556,72.95028826
Health Facility,Punjab,Faisalabad,4,462 Gb,5592-inv,Bhu,6179-fac2,462 Gb,31.09711382,73.0315682
Health Facility,Punjab,Faisalabad,4,47 Gb,5594-inv,Bhu,6193-fac2,427 Gb,31.05650321,73.17445604
Health Facility,Punjab,Faisalabad,4,474 Gb,5596-inv,Bhu,6181-fac2,474 Gb,31.01597336,72.90025956
Health Facility,Punjab,Faisalabad,4,479,5598-inv,Bhu,6182-fac2,479 Gb,30.98207233,72.92441625
Health Facility,Punjab,Faisalabad,4,48 Gb,5600-inv,Bhu,6173-fac2,418 Gb,31.07394667,73.10790409
Health Facility,Punjab,Faisalabad,4,484 Gb,5602-inv,Bhu,6200-fac2,Cahk No 484 Gb,30.92673998,72.885787
Health Facility,Punjab,Faisalabad,4,486 Gb,5604-inv,Bhu,6173-fac2,418 Gb,31.07394667,73.10790409
Health Facility,Punjab,Faisalabad,4,487 Gb,5606-inv,Bhu,6173-fac2,418 Gb,31.07394667,73.10790409
Health Facility,Punjab,Faisalabad,4,49 Jb,5608-inv,Bhu,5801-fac2,19 Jb,31.70585,73.17332
Health Facility,Punjab,Faisalabad,4,490 Gb,5610-inv,Bhu,6196-fac2,490 Gb,30.88538048,72.83758734
Health Facility,Punjab,Faisalabad,4,50 Gb,5612-inv,Bhu,6054-fac2,Cahk No 530 Gb,31.15544817,72.86651158
Health Facility,Punjab,Faisalabad,4,506 Gb,5614-inv,Bhu,6206-fac2,Chak No. 506 Gb,30.77031718,72.74824806
Health Facility,Punjab,Faisalabad,4,507 Gb,5615-inv,Bhu,6184-fac2,Chak No 507 Gb,30.87126409,72.77574395
Health Facility,Punjab,Faisalabad,4,51 Jb,5618-inv,Bhu,6065-fac2,51 Jb,31.51945368,73.01701895
Health Facility,Punjab,Faisalabad,4,52 Jb,5620-inv,Bhu,6047-fac2,52 Jb,31.49349199,73.00632714
Health Facility,Punjab,Faisalabad,4,53 Jb,5622-inv,Bhu,6066-fac2,53 Jb,31.52315886,72.97999554
Health Facility,Punjab,Faisalabad,4,530 Gb,5624-inv,Bhu,6054-fac2,Cahk No 530 Gb,31.15544817,72.86651158
Health Facility,Punjab,Faisalabad,4,54 Rb,5626-inv,Bhu,5797-fac2,146 Rb,31.62881088,73.27480149
Health Facility,Punjab,Faisalabad,4,545 Gb,5628-inv,Bhu,6198-fac2,545 Gb,30.8725002,72.91618056
Health Facility,Punjab,Faisalabad,4,547 Gb,5629-inv,Bhu,6197-fac2,547 Gb,30.83372919,72.87676601
Health Facility,Punjab,Faisalabad,4,55 Gb,5631-inv,Bhu,6140-fac2,55 Gb,31.30361481,73.34322776
Health Facility,Punjab,Faisalabad,4,558 Gb,5632-inv,Bhu,6201-fac2,Cahk No 558 Gb,30.77267108,72.85827505
Health Facility,Punjab,Faisalabad,4,56 Jb,5634-inv,Bhu,6022-fac2,116 Jb,31.54219956,73.12538309
Health Facility,Punjab,Faisalabad,4,565 Gb,5635-inv,Bhu,6146-fac2,Chak No 565 Gb,31.40978783,73.65608611
Health Facility,Punjab,Faisalabad,4,566 Gb,5637-inv,Bhu,6152-fac2,Chak No. 566 Gb,31.3761029,73.61326817
Health Facility,Punjab,Faisalabad,4,57 Jb,5639-inv,Bhu,6048-fac2,57 Jb,31.48343972,72.9785998
Health Facility,Punjab,Faisalabad,4,58 Rb,5640-inv,Bhu,6039-fac2,258 Rb,31.22890249,73.01772391
Health Facility,Punjab,Faisalabad,4,581 Gb,5642-inv,Bhu,6153-fac2,Chak No. 581 Gb,31.17507067,73.40049173
Health Facility,Punjab,Faisalabad,4,594 Gb,5644-inv,Bhu,6199-fac2,594 Gb,31.0686504,73.22021522
Health Facility,Punjab,Faisalabad,4,6 Jb,5645-inv,Bhu,6067-fac2,6 Jb,31.51403995,73.04464508
Health Facility,Punjab,Faisalabad,4,60 Gb,5646-inv,Bhu,6194-fac2,603 Gb,31.00567427,73.18743528
Health Facility,Punjab,Faisalabad,4,603 Gb,5650-inv,Bhu,6194-fac2,603 Gb,31.00567427,73.18743528
Health Facility,Punjab,Faisalabad,4,608 Gb,5652-inv,Bhu,6195-fac2,608 Gb,30.96103538,73.20704333
Health Facility,Punjab,Faisalabad,4,615 Gb,5654-inv,Bhu,6202-fac2,Chak 615 Gb,30.89768687,73.03859345
Health Facility,Punjab,Faisalabad,4,629 Gb,5656-inv,Bhu,6139-fac2,629 Gb,31.28991231,73.56185526
Health Facility,Punjab,Faisalabad,4,633 Gb,5657-inv,Bhu,6136-fac2,353 Gb,31.285572,73.42180867
Health Facility,Punjab,Faisalabad,4,648 Gb,5658-inv,Bhu,6155-fac2,Chak No. 648 Gb,31.33574241,73.47825014
Health Facility,Punjab,Faisalabad,4,653 Gb,5660-inv,Bhu,6166-fac2,165 Gb,31.15293394,73.09282305
Health Facility,Punjab,Faisalabad,4,66 Jb,5661-inv,Bhu,6022-fac2,116 Jb,31.54219956,73.12538309
Health Facility,Punjab,Faisalabad,4,67 Jb,5663-inv,Bhu,6022-fac2,116 Jb,31.54219956,73.12538309
Health Facility,Punjab,Faisalabad,4,68 Rb,5664-inv,Bhu,6041-fac2,268 Rb,31.18430888,72.95219245
Health Facility,Punjab,Faisalabad,4,71 Jb,5668-inv,Bhu,6022-fac2,116 Jb,31.54219956,73.12538309
Health Facility,Punjab,Faisalabad,4,73 Gb,5670-inv,Bhu,6132-fac2,273 Gb,31.18075846,73.3330152
Health Facility,Punjab,Faisalabad,4,74 Jb,5672-inv,Bhu,6063-fac2,27 Bhu Jb,31.52118159,72.94984427
Health Facility,Punjab,Faisalabad,4,74 Jb Sub Store,5673-inv,Bhu,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,76Rb,5675-inv,Bhu,6142-fac2,76 Rb Rasool Pur,31.50045173,73.30801198
Health Facility,Punjab,Faisalabad,4,78 Jb,5676-inv,Bhu,6051-fac2,78 Jb Juwadi,31.28774322,72.91093364
Health Facility,Punjab,Faisalabad,4,8 Jb,5677-inv,Bhu,6068-fac2,8 Jb,31.48603462,73.05566743
Health Facility,Punjab,Faisalabad,4,80 Gb,5679-inv,Bhu,6128-fac2,105/Rb Gib Wala,31.413288,73.33373766
Health Facility,Punjab,Faisalabad,4,82 Jb,5681-inv,Bhu,6052-fac2,82 Jb,31.31369344,72.84021517
Health Facility,Punjab,Faisalabad,4,83 Gb,5683-inv,Bhu,6134-fac2,283 Gb,31.20259085,73.29976027
Health Facility,Punjab,Faisalabad,4,85 Jb,5684-inv,Bhu,6056-fac2,Chak 85 Jb,31.2695701,72.89657516
Health Facility,Punjab,Faisalabad,4,92 Gb,5685-inv,Bhu,6025-fac2,192 Rb,31.50299709,73.19728541
Health Facility,Punjab,Faisalabad,4,96 Gb,5686-inv,Bhu,6164-fac2,136 Gb,31.13550696,72.96224902
Health Facility,Punjab,Faisalabad,4,96 Rb,5687-inv,Bhu,6027-fac2,196 Rb,31.48989913,73.11788882
Health Facility,Punjab,Faisalabad,4,98 Gb,5688-inv,Bhu,6156-fac2,Chak No. 98 Gb,31.44166312,73.41752943
Health Facility,Punjab,Faisalabad,4,Jhumera,5689-inv,Bhu,5805-fac2,Chak Jhumra,31.56721382,73.18250636
Health Facility,Punjab,Faisalabad,4,No 200 Gb,5690-inv,Bhu,6203-fac2,Chak No 203 Gb,30.9257657,72.84413808
Health Facility,Punjab,Faisalabad,4,Jail Fashiana,5692-inv,Bhu,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Jhumra,5694-inv,Bhu,5805-fac2,Chak Jhumra,31.56721382,73.18250636
Health Facility,Punjab,Faisalabad,4,Mouza Sheraza,5698-inv,Bhu,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Bhu28 Gb,5700-inv,x,6131-fac2,Bhu 146 Gb,31.28616994,73.47543301
Health Facility,Punjab,Faisalabad,4,Bhu32gb,5701-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Bhy 116Jb,5703-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Bukhari Medical Center,5705-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Ddoh Office Jaranwala,5712-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Ex Nazim Office Maqbool Road,5726-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Gd,5727-inv,x,5934-fac2,Govt. General Hospital (Ex. T.B. Hospital) (Faisalabad),31.4427593,73.04638297
Health Facility,Punjab,Faisalabad,4,Factory Area,5728-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,121 Jb Gokhowal,5729-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Allama Iqbal Colony,5730-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Amin Town,5733-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Ansari Park,5734-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Bawa Chowk,5735-inv,Gd,11293-fac2,Mc Dispensary Fawara Chowk,31.394341,73.095588
Health Facility,Punjab,Faisalabad,4,Bholy Ki Jhugi,5736-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Choti D Ground,5737-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,D Type,5738-inv,Gd,11657-fac2,Punjab Social Security Dispensary Chak No.61/Rb Bedianwala,31.541003,73.40209
Health Facility,Punjab,Faisalabad,4,D Type Colony,5739-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Disp 69 Jb,5740-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Gulberg,5741-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Haji Abad,5742-inv,Gd,20306-fac2,Fauji Foundation Hospital Faisalabad,31.40524068,73.10116836
Health Facility,Punjab,Faisalabad,4,Hajweri Town,5743-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Illama Iqbal Colony,5744-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Manawala,5745-inv,Gd,11657-fac2,Punjab Social Security Dispensary Chak No.61/Rb Bedianwala,31.541003,73.40209
Health Facility,Punjab,Faisalabad,4,Noor Pur,5746-inv,Gd,6142-fac2,76 Rb Rasool Pur,31.50045173,73.30801198
Health Facility,Punjab,Faisalabad,4,People Colony D Ground,5747-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Qasim Park,5748-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Rasala No 12,5749-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Sayed Colony No 1,5750-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Sher Singh Wala,5751-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Sir Syed Town,5752-inv,Gd,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,General Hosp Samanabad,5753-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Mustafa Park,5755-inv,Govt Disp,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Govt General Hosp Gm Abad,5756-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Grd 143 Rb,5759-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Grd 233 Rb,5760-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Grd 242 Rb,5761-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Health House Elahiabad,5762-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Ism E Noor Centre Fatehabad St 1,5763-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Jinnah Colony B Block,5764-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Khadija Hosp Hajwary Town,5765-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,221 Gb,5767-inv,Mch,6169-fac2,219 Gb,31.04624514,72.88734306
Health Facility,Punjab,Faisalabad,4,473 Gb,5768-inv,Mch,6165-fac2,143 Gb,31.05946421,72.90950159
Health Facility,Punjab,Faisalabad,4,Mehboob Medicare Epi Centre,5770-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Railway Hosp Tariq Abad,5771-inv,x,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Rhc,5773-inv,x,6029-fac2,200 Rb Lathian Wala,31.47218207,73.23677148
Health Facility,Punjab,Faisalabad,4,153 Rb,5774-inv,Rhc,5796-fac2,139 Rb,31.67276657,73.31695974
Health Facility,Punjab,Faisalabad,4,229 Rb,5775-inv,Rhc,5953-fac2,219 Rb,31.419596,73.0046317
Health Facility,Punjab,Faisalabad,4,30 Jb,5778-inv,Rhc,6058-fac2,30 Jb,31.47691311,72.89849137
Health Facility,Punjab,Faisalabad,4,509 Gb,5780-inv,Rhc,6199-fac2,594 Gb,31.0686504,73.22021522
Health Facility,Punjab,Faisalabad,4,65 Gb,5783-inv,Rhc,6166-fac2,165 Gb,31.15293394,73.09282305
Health Facility,Punjab,Faisalabad,4,Kanjwani,5785-inv,Rhc,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Khurianwala,5787-inv,Rhc,11657-fac2,Punjab Social Security Dispensary Chak No.61/Rb Bedianwala,31.541003,73.40209
Health Facility,Punjab,Faisalabad,4,Lundian Wala,5790-inv,Rhc,6158-fac2,Lundianwala,31.31583291,73.55485545
Health Facility,Punjab,Faisalabad,4,Lundianwala,5792-inv,Rhc,6158-fac2,Lundianwala,31.31583291,73.55485545
Health Facility,Punjab,Faisalabad,4,Mureed Wala,5794-inv,Rhc,0-x,District,31.2284,73.1947
Health Facility,Punjab,Faisalabad,4,Pindi Shiekh Mosa,5796-inv,Rhc,6209-fac2,Pindi Sheikh Musa,30.93730738,73.1641797
Health Facility,Punjab,Faisalabad,4,Sattana,5797-inv,Rhc,11657-fac2,Punjab Social Security Dispensary Chak No.61/Rb Bedianwala,31.541003,73.40209
Health Facility,Punjab,Faisalabad,4,Store,5799-inv,Rhc,11657-fac2,Punjab Social Security Dispensary Chak No.61/Rb Bedianwala,31.541003,73.40209
Health Facility,Punjab,Faisalabad,4,Sugra Trust Hosp Rehmani Road,5801-inv,x,0-x,District,31.2284,73.1947
