ID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Type,,
10901,Sindh,2,Ghotki,245,Mirpur Mathelo,24504,BHU Ghulam Hussain Laghari,245108,BHU,,
10900,Sindh,2,Ghotki,245,Daharki,24501,THQ Daharki,245100,THQ,,
10899,Sindh,2,Ghotki,245,Daharki,24501,BHU Ghulam Hyder Laghari,245014,BHU,,
10898,Sindh,2,Ghotki,245,Daharki,24501,BHU Dad Laghari,245013,BHU,,
10897,Sindh,2,Ghotki,245,Ubauro,24505,BHU Punhoo Mazari,245114,BHU,,
10896,Sindh,2,Ghotki,245,Ghotki,24502,GD Chaglani,245117,GD,,
10895,Sindh,2,Ghotki,245,Ghotki,24502,BHU Ayoob Lakhan,245004,BHU,,
10894,Sindh,2,Ghotki,245,Daharki,24501,BHU Muhammad Khan Shar,245044,BHU,,
10893,Sindh,2,Ghotki,245,Ghotki,24502,BHU Bago Daho,245019,BHU,,
10892,Sindh,2,Ghotki,245,Ghotki,24502,BHU Jhanpur,245007,BHU,,
10891,Sindh,2,Ghotki,245,Ghotki,24502,RHC Adil pur,245095,RHC,,
10890,Sindh,2,Jacobabad,231,Thull,23103,THQ Thull,231044,THQ,,
10889,Sindh,2,Jacobabad,231,Thull,23103,BHU Udi,231043,BHU,,
10888,Sindh,2,Jacobabad,231,Thull,23103,BHU Azizabad,231042,BHU,,
10887,Sindh,2,Jacobabad,231,Thull,23103,BHU Baho Khoso,231041,BHU,,
10886,Sindh,2,Jacobabad,231,Jacobabad,23102,GD Ahmed Mian Soomar,231040,GD,,
10885,Sindh,2,Jacobabad,231,Thull,23103,BHU Abdul Razak Suhandro,231039,BHU,,
10884,Sindh,2,Jacobabad,231,Jacobabad,23102,MCH Shaheed Benazir Bhutto,231038,MCH,,
10883,Sindh,2,Jacobabad,231,Thull,23103,BHU Jumo Dakhan,231037,BHU,,
10882,Sindh,2,Jacobabad,231,Thull,23103,GD Shabirabad,231036,GD,,
10881,Sindh,2,Jacobabad,231,Jacobabad,23102,BHU Noor Mohammad Pathan,231035,BHU,,
10880,Sindh,2,Jacobabad,231,Jacobabad,23102,GD Adam Khan Panhwer,231034,GD,,
10879,Sindh,2,Jacobabad,231,Garhi Khairo,23101,BHU Punhoo Bhatti,231033,BHU,,
10878,Sindh,2,Jacobabad,231,Jacobabad,23102,BHU Mouladad,231032,BHU,,
10877,Sindh,2,Jacobabad,231,Jacobabad,23102,BHU Dadpur,231031,BHU,,
10876,Sindh,2,Jacobabad,231,Thull,23103,BHU Mubarakpur,231030,BHU,,
10875,Sindh,2,Jacobabad,231,Garhi Khairo,23101,GD Mohammad Rahim Jakhrani,231029,GD,,
10874,Sindh,2,Jacobabad,231,Garhi Khairo,23101,BHU Mohammadpur,231028,BHU,,
10873,Sindh,2,Jacobabad,231,Garhi Khairo,23101,BHU Sheranpur,231027,BHU,,
10872,Sindh,2,Jacobabad,231,Thull,23103,BHU Piyaro Khoso,231026,BHU,,
10871,Sindh,2,Jacobabad,231,Thull,23103,RHC Mirpur,231025,RHC,,
10870,Sindh,2,Jacobabad,231,Garhi Khairo,23101,GD Meeranpur,231024,GD,,
10869,Sindh,2,Jacobabad,231,Thull,23103,BHU GM Jakhrani,231023,BHU,,
10868,Sindh,2,Jacobabad,231,Garhi Khairo,23101,BHU Dodapur,231022,BHU,,
10867,Sindh,2,Jacobabad,231,Thull,23103,BHU Karim Bux,231021,BHU,,
10866,Sindh,2,Jacobabad,231,Thull,23103,BHU Bahadurpur,231020,BHU,,
10865,Sindh,2,Jacobabad,231,Thull,23103,BHU Joungal,231019,BHU,,
10864,Sindh,2,Jacobabad,231,Jacobabad,23102,GD Police Dispensary,231018,GD,,
10863,Sindh,2,Jacobabad,231,Jacobabad,23102,MCH Jaffarabad,231017,MCH,,
10862,Sindh,2,Jacobabad,231,Garhi Khairo,23101,THQ Garhi Khairo,231016,THQ,,
10861,Sindh,2,Jacobabad,231,Thull,23103,RHC Garhi Hassan,231015,RHC,,
10860,Sindh,2,Jacobabad,231,Thull,23103,GD Naseer Bhangar,231014,GD,,
10859,Sindh,2,Jacobabad,231,Jacobabad,23102,BHU Bunglow Sydan,231013,BHU,,
10858,Sindh,2,Jacobabad,231,Jacobabad,23102,GD Abad,231012,GD,,
10857,Sindh,2,Jacobabad,231,Jacobabad,23102,BHU Khairo Wago,231011,BHU,,
10856,Sindh,2,Jacobabad,231,Jacobabad,23102,DHQ Jacobabad,231010,DHQ,,
10855,Sindh,2,Jacobabad,231,Thull,23103,BHU Madadpur,231009,BHU,,
10854,Sindh,2,Jacobabad,231,Thull,23103,GD Imam Bux Kehar,231008,GD,,
10088,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,DHQ Hospital,325001,DHQH,,
10089,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,TBC,325002,TBC,,
10090,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,MCH,325003,MCH ,,
10091,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Argashori,325005,BHU,,
10092,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Kharari,325006,BHU,,
10093,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Bandigo,325007,CD,,
10094,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Bhattian,325008,BHU,,
10095,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Battamori,325009,BHU,,
10096,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Joz,325010,BHU,,
10097,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Gijbori,325011,CD,,
10098,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Kuza Banda,325012,RHC,,
10099,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Kuza Banda,325013,CD,,
10100,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Khair abad,325014,BHU,,
10101,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Shungli Payeen,325015,BHU,,
10102,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Pomang,325016,BHU,,
10103,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Paimal,325017,BHU,,
10104,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Phagora,325018,BHU,,
10105,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Kathora,325019,BHU,,
10106,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Phagora,325020,CD,,
10107,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Nelishang,325021,CD,,
10108,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Shamlai,325022,BHU,,
10109,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Charbagh,325023,BHU,,
10110,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,SB Kot,325024,BHU,,
10111,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001, GN said,325025,BHU,,
10112,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Machai,325026,CD,,
10113,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Thakot,325027,RHC,,
10114,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Batlay,325028,BHU,,
10115,Khyber Pakhtunkhwa,3,Batagram,25,Batagram,325001,Chanjal,325029,CD,,
10116,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Banna,325030,RHC,,
10117,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Teloos,325031,BHU,,
10118,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Koshgram,325032,CD,,
10119,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,LC Banna,325033,Leprosy Clinic,,
10120,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Bateela,325034,BHU,,
10121,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Huttal Batkool,325035,BHU,,
10122,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,kanai,325036,BHU,,
10123,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Biari,325037,BHU,,
10124,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Jambaira,325038,BHU,,
10125,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Pashto,325039,BHU,,
10126,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Brachar,325040,BHU,,
10127,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Brachar,325041,CD,,
10128,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Rashang,325042,BHU,,
10129,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Roop Kani,325043,BHU,,
10130,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,sakargah,325044,BHU,,
10131,Khyber Pakhtunkhwa,3,Batagram,25,Allai,325002,Kuz Tandool,325045,BHU,,
10175,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,BHU Dabkor,802003,BHU,,
10176,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,BHU Sapari,802004,BHU,,
10177,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,BHU Aqrab Dag,802005,BHU,,
10178,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,CHC Banglow NO1,802006,CHC,,
10179,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,CHC Rawal Kor,802007,CHC,,
10180,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,CHC Shal kor,802008,CHC,,
10181,Khyber Pakhtunkhwa,8,Mohmand,802,Ekkaghund,802001,CD Shalam sillay,802009,CD,,
10182,Khyber Pakhtunkhwa,8,Mohmand,802,Prang Ghar,802002,BHU Nawa Killy,802010,BHU,,
10183,Khyber Pakhtunkhwa,8,Mohmand,802,Prang Ghar,802002,BHU Prang Ghar,802011,BHU,,
10184,Khyber Pakhtunkhwa,8,Mohmand,802,Prang Ghar,802002,CHC Karkana,802012,CHC,,
10185,Khyber Pakhtunkhwa,8,Mohmand,802,Prang Ghar,802002,CHC Nao,802013,CHC,,
10186,Khyber Pakhtunkhwa,8,Mohmand,802,Prang Ghar,802002,CHC Manai,802014,CHC,,
10187,Khyber Pakhtunkhwa,8,Mohmand,802,Pandilay,802003,BHU Pandilay,802015,BHU,,
10188,Khyber Pakhtunkhwa,8,Mohmand,802,Pandilay,802003,BHU Laghum Ghundai,802016,BHU,,
10189,Khyber Pakhtunkhwa,8,Mohmand,802,Pandilay,802003,BHU Danish Kool,802017,BHU,,
10190,Khyber Pakhtunkhwa,8,Mohmand,802,Pandilay,802003,CHC Dawezai,802018,CHC,,
10191,Khyber Pakhtunkhwa,8,Mohmand,802,Pandilay,802003,CHC Yakh Dand,802019,CHC,,
10192,Khyber Pakhtunkhwa,8,Mohmand,802,Ambar,802004,BHU Had Kor,802020,BHU,,
10193,Khyber Pakhtunkhwa,8,Mohmand,802,Ambar,802004,CHC Chargulai,802021,CHC,,
10194,Khyber Pakhtunkhwa,8,Mohmand,802,Ambar,802004,CHC Olayshah,802022,CHC,,
10195,Khyber Pakhtunkhwa,8,Mohmand,802,Ambar,802004,CHC Darro Bazar,802023,CHC,,
10196,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,AHQ Ghalanai,802024,AHQ,,
10197,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CH Nawan Killy,802025,CH,,
10198,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Ghazi Kor,802026,BHU,,
10199,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Sangar,802027,BHU,,
10200,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Kassai,802028,BHU,,
10201,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Sultan Khel,802029,BHU,,
10202,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Yousaf Khel,802030,BHU,,
10203,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Baro Khel,802031,BHU,,
10204,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Babi Khel,802032,BHU,,
10205,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Hamza Khel,802033,BHU,,
10206,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,BHU Atto Khel,802034,BHU,,
10207,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Shah Baig,802035,CD,,
10208,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Akhunzadgan,802036,CD,,
10209,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Badisiya,802037,CD,,
10210,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Hamid Khan,802038,CD,,
10211,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Nasapai,802040,CD,,
10212,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Miangan,802041,CD,,
10213,Khyber Pakhtunkhwa,8,Mohmand,802,Halimzai,802005,CD Kashmir kor,802042,CD,,
10214,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,BHU Lakaro,802043,BHU,,
10215,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,BHU Sheikh baba,802044,BHU,,
10216,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,BHU Mamad Gut,802045,BHU,,
10217,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,BHU Chamar Kand,802046,BHU,,
10218,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,BHU Qandari,802047,BHU,,
10219,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,CD Masood Botha,802048,CD,,
10220,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,CD Janda Masood,802049,CD,,
10221,Khyber Pakhtunkhwa,8,Mohmand,802,Safi,802006,CHC Bar SaGI,802050,CHC,,
10222,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,RHC Bhai Dag,802051,RHC,,
10223,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,RHC Khwazai,802052,RHC,,
10224,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,BHU Ghanam Shah,802053,BHU,,
10225,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,CHC Khan baig,802054,CHC,,
10226,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,CHC Sumghakhai,802055,CHC,,
10227,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,CHC Qung,802056,CHC,,
10228,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,CHC Bobuk Kore,802057,CHC,,
10229,Khyber Pakhtunkhwa,8,Mohmand,802,Khwazai Baizi,802007,CHC Mazreena,802058,CHC,,
10230,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,BHU Banjute,346009,BHU,,
10231,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,BHU Bishband,346010,BHU,,
10232,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,BHU Islampur,346011,BHU,,
10233,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,BHU Mairagai,346012,BHU,,
10234,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,BHU Qamber,346013,BHU,,
10235,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,BHU Odigram,346014,BHU,,
10236,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,CD Amankot,346064,CD,,
10237,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,CD Chitawar,346065,CD,,
10238,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,CD Kokarai,346066,CD,,
10239,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,CD Rang Mohallah,346067,CD,,
10240,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,CH Manglore,346086,CH,,
10241,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,MCH Centre Mingora,346102,MCH,,
10242,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,MCH Centre Manglore,346103,MCH,,
10243,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,TBC Saidu Sharif,346124,TBC,,
10244,Khyber Pakhtunkhwa,3,Swat ,346,Babuzai ,346002,CD Shahdara,346125,CD,,
10245,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,BHU Chungai,346015,BHU,,
10246,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,BHU Manyar,346016,BHU,,
10247,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,BHU Talang,346017,BHU,,
10248,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,CD Ghalegay,346068,CD,,
10249,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,CD Nawakalay,346069,CD,,
10250,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,CD Parrari,346070,CD,,
10251,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,CH Barikot,346088,CH,,
10252,Khyber Pakhtunkhwa,3,Swat ,346,Barikot,346003,RHC Khazana,346110,RHC ,,
10253,Khyber Pakhtunkhwa,3,Swat ,346,Behrain,346004,BHU Bahrain,346018,BHU,,
10254,Khyber Pakhtunkhwa,3,Swat ,346,Behrain,346004,BHU Chail,346019,BHU,,
10255,Khyber Pakhtunkhwa,3,Swat ,346,Behrain,346004,BHU Liakot,346020,BHU,,
10256,Khyber Pakhtunkhwa,3,Swat ,346,Behrain,346004,BHU Tirath,346021,BHU,,
10257,Khyber Pakhtunkhwa,3,Swat ,346,Behrain,346004,CD Cham,346071,CD,,
10258,Khyber Pakhtunkhwa,3,Swat ,346,Behrain,346004,CH Madyan,346089,CH,,
10259,Khyber Pakhtunkhwa,3,Swat ,346,Charbagh,346006,BHU Charbagh,346024,BHU,,
10260,Khyber Pakhtunkhwa,3,Swat ,346,Charbagh,346006,BHU Gulibagh,346025,BHU,,
10261,Khyber Pakhtunkhwa,3,Swat ,346,Charbagh,346006,BHU Kishawara,346026,BHU,,
10262,Khyber Pakhtunkhwa,3,Swat ,346,Charbagh,346006,CD Soodier,346073,CD,,
10263,Khyber Pakhtunkhwa,3,Swat ,346,Charbagh,346006,CD Talegram,346074,CD,,
10264,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Bandai,346029,BHU,,
10265,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Bara Samai,346030,BHU,,
10266,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,RHC Devlai,346031,RHC ,,
10267,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Dherai,346032,BHU,,
10268,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Koza Samai,346033,BHU,,
10269,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Kotlai,346034,BHU,,
10270,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Qalagey,346035,BHU,,
10271,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Sigram,346036,BHU,,
10272,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,BHU Taghma,346037,BHU,,
10273,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,CD Dadahara,346075,CD,,
10274,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,CD Totano Bandai,346076,CD,,
10275,Khyber Pakhtunkhwa,3,Swat ,346,Kabal  ,346008,CH Kabal,346092,CH,,
10276,Khyber Pakhtunkhwa,3,Swat ,346,Kalam,346009,BHU Gabral,346038,BHU,,
10277,Khyber Pakhtunkhwa,3,Swat ,346,Kalam,346009,CD Usho,346077,CD,,
10278,Khyber Pakhtunkhwa,3,Swat ,346,Kalam,346009,CD Utroor,346078,CD,,
10279,Khyber Pakhtunkhwa,3,Swat ,346,Kalam,346009,CH Kalam,346093,CH,,
10280,Khyber Pakhtunkhwa,3,Swat ,346,Khawazakhela,346010,BHU Fatehpur,346039,BHU,,
10281,Khyber Pakhtunkhwa,3,Swat ,346,Khawazakhela,346010,BHU Kotanai,346040,BHU,,
10282,Khyber Pakhtunkhwa,3,Swat ,346,Khawazakhela,346010,BHU Miandam,346041,BHU,,
10283,Khyber Pakhtunkhwa,3,Swat ,346,Khawazakhela,346010,BHU Mashkomai,346042,BHU,,
10284,Khyber Pakhtunkhwa,3,Swat ,346,Khawazakhela,346010,BHU Shalpin,346043,BHU,,
10285,Khyber Pakhtunkhwa,3,Swat ,346,Khawazakhela,346010,CH Khawazakhela,346094,CH,,
10286,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Baidara,346044,BHU,,
10287,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Bar Shawar,346045,BHU,,
10288,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Darmai,346046,BHU,,
10289,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Drushkhela,346047,BHU,,
10290,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Gwalerai,346048,BHU,,
10291,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Koz Shawar,346049,BHU,,
10292,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Mian Kalay,346050,BHU,,
10293,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Nazar Abad,346051,BHU,,
10294,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Rahatkot,346052,BHU,,
10295,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Ronyal,346053,BHU,,
10296,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,BHU Sherpalam,346054,BHU,,
10297,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,CD Parrow,346079,CD,,
10298,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,CD Sakhra,346080,CD,,
10299,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,Zakir Khan Shaheed ,346095,BHU,,
10300,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,Memorial Hospital ,346095,BHU,,
10301,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,Matta/THQ Matta,346095,THQ,,
10302,Khyber Pakhtunkhwa,3,Swat ,346,Matta ,346011,RHC Chuprial,346111,RHC ,,
10303,Balochistan,4,Harnai,455,Harnai,45501,DHQ Harnai,454048,DHQ ,,
10304,Balochistan,4,Harnai,455,Harnai,45501,MCH Center,454046,MCH ,,
10305,Balochistan,4,Harnai,455,Harnai,45501,Sunnari,454039,CD ,,
10306,Balochistan,4,Harnai,455,Harnai,45501,Khidrani,454027,BHU ,,
10307,Balochistan,4,Harnai,455,Harnai,45501,Ghurmai,454026,BHU ,,
10308,Balochistan,4,Harnai,455,Harnai,45501,Spintangi,454038,CD ,,
10309,Balochistan,4,Harnai,455,Harnai,45501,Mian kach,455002,CD ,,
10310,Balochistan,4,Harnai,455,Harnai,45501,Tuka,454041,CD ,,
10311,Balochistan,4,Harnai,455,Harnai,45501,Peir sher,454045,CD ,,
10312,Balochistan,4,Harnai,455,Harnai,45501,Belli,454025,BHU ,,
10313,Balochistan,4,Harnai,455,Harnai,45501,Nakus,454035,CD ,,
10314,Balochistan,4,Harnai,455,Harnai,45501,Killi Sazoo,454028,BHU ,,
12971,Khyber Pakhtunkhwa,3,Nowshera,364,Nowshera,36401,Jalozai-2M,364302,IDP ,,
10316,Balochistan,4,Harnai,455,Shahrig,45502,Shahrig,454022,RHC ,,
10317,Balochistan,4,Harnai,455,Shahrig,45502,Shore,454024,CD ,,
10318,Balochistan,4,Harnai,455,Shahrig,45502,Zardaloo,454042,BHU ,,
10319,Balochistan,5,Harnai,455,Shahrig,45502,Khost,454034,CD ,,
10320,Balochistan,4,Ziarat,454,Ziarat,45401,DHQ Ziarat,454018,DHQ ,,
10321,Balochistan,4,Ziarat,454,Ziarat,45401,TB Clinic,454049,TB Clinic ,,
10322,Balochistan,4,Ziarat,454,Ziarat,45401,Mobile clinic,454050,Mobile ,,
10323,Balochistan,4,Ziarat,454,Ziarat,45401,Kawas,454014,RHC ,,
10324,Balochistan,4,Ziarat,454,Ziarat,45401,Zargai,454005,BHU ,,
10325,Balochistan,4,Ziarat,454,Ziarat,45401,Kawas Gharbi,454021,BHU ,,
10326,Balochistan,4,Ziarat,454,Ziarat,45401,Paichi karaiz,454004,BHU ,,
10327,Balochistan,4,Ziarat,454,Ziarat,45401,Cheena,454015,BHU ,,
10328,Balochistan,4,Ziarat,454,Ziarat,45401,Zindara,454006,BHU ,,
10329,Balochistan,4,Ziarat,454,Ziarat,45401,Mana,454010,BHU ,,
10330,Balochistan,4,Ziarat,454,Ziarat,45401,Ahmadon,454013,RHC ,,
10331,Balochistan,4,Ziarat,454,Ziarat,45401,Kan banglow,454017,BHU ,,
10332,Balochistan,4,Ziarat,454,Ziarat,45401,Kach,454003,BHU ,,
10333,Balochistan,4,Ziarat,454,Ziarat,45401,Gogai,454016,BHU ,,
10334,Balochistan,4,Ziarat,454,Ziarat,45401,Wam,454020,CD ,,
10335,Balochistan,4,Ziarat,454,Ziarat,45401,Sarri,454011,CD ,,
10336,Balochistan,4,Ziarat,454,Ziarat,45401,Jungle bandat,454008,CD ,,
10337,Balochistan,4,Ziarat,454,Ziarat,45401,Mangi,454009,CD ,,
10338,Balochistan,4,Ziarat,454,Ziarat,45401,Baba Kharwari,454007,CD ,,
10339,Balochistan,4,Ziarat,454,Sinjavi,45402,Sinjawi,454023,RHC ,,
10340,Balochistan,4,Ziarat,454,Sinjavi,45402,MCH,454047,RHC ,,
10341,Balochistan,4,Ziarat,454,Sinjavi,45402,Chutair,454043,BHU ,,
10342,Balochistan,4,Ziarat,454,Sinjavi,45402,Tandwani,454033,BHU ,,
10343,Balochistan,4,Ziarat,454,Sinjavi,45402,Poi,454031,BHU ,,
10344,Balochistan,4,Ziarat,454,Sinjavi,45402,Aghbargh,454029,BHU ,,
10345,Balochistan,4,Ziarat,454,Sinjavi,45402,Kanobi aghbarg,454051,CD ,,
10346,Balochistan,4,Ziarat,454,Sinjavi,45402,Baghaw,454030,BHU ,,
10347,Balochistan,4,Ziarat,454,Sinjavi,45402,Shinlez,454032,BHU ,,
10348,Balochistan,4,Ziarat,454,Sinjavi,45402,Regura,454044,CD ,,
10349,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC 1,332201,BHU� ,,
10350,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC 2,332202,BHU� ,,
10351,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC 3,332203,BHU� ,,
10352,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC 4,332204,BHU� ,,
10353,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC 5,332205,BHU� ,,
10354,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC 6,332206,BHU� ,,
10355,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,STC Kallinger,332207,RHC ,,
10356,Khyber Pakhtunkhwa,3,Haripur,322,Haripur,322001,DHQ Haripur,332208,DHQ ,,
